Date;Time;Chamber;Treatment;sampling time;chamber volume;chamber area;Soil C T;Air C T;K T;Pressure (mb);Pressure (atm);Date analyses;N2O (ppb);CH4 (ppm);CO2 (ppm)
15/01/2014;09:00;18;Palha total;30;84,2;4,761904762;19;22;292;977;0,964299;16/01/2014;191.474;1.868;774.198
15/01/2014;09:00;19;Palha total;0;84,8;4,761904762;19;22;292;977;0,964299;16/01/2014;226.755;1.863;1.077.824
15/01/2014;09:00;19;Palha total;15;84,8;4,761904762;19;22;292;977;0,964299;16/01/2014;187.138;1.929;352.669
15/01/2014;09:00;19;Palha total;30;84,8;4,761904762;19;22;292;977;0,964299;16/01/2014;189.784;1.972;549.556
15/01/2014;09:00;20;Palha total;0;83,4;4,761904762;19;22;292;977;0,964299;16/01/2014;186.158;1.881;833.326
15/01/2014;09:00;20;Palha total;15;83,4;4,761904762;19;22;292;977;0,964299;16/01/2014;184.361;1.917;390.069
15/01/2014;09:00;20;Palha total;30;83,4;4,761904762;19;22;292;977;0,964299;16/01/2014;237.894;1.891;494.922
25/01/2014;09:00;1;Sem palha;15;83,6;4,761904762;19;22;292;976;0,963312;26/01/2014;152.828;2.054;461.842
25/01/2014;09:00;1;Sem palha;30;83,6;4,761904762;19;22;292;976;0,963312;26/01/2014;147.768;2.089;611.528
25/01/2014;09:00;2;Sem palha;0;86,2;4,761904762;19;22;292;976;0,963312;26/01/2014;173.109;2.003;739.409
25/01/2014;09:00;2;Sem palha;15;86,2;4,761904762;19;22;292;976;0,963312;26/01/2014;161.352;2.161;463.399
25/01/2014;09:00;2;Sem palha;30;86,2;4,761904762;19;22;292;976;0,963312;26/01/2014;166.678;1.979;535.097
25/01/2014;09:00;3;Sem palha;0;85,8;4,761904762;19;22;292;976;0,963312;26/01/2014;160.521;1.952;626.844
25/01/2014;09:00;3;Sem palha;15;85,8;4,761904762;19;22;292;976;0,963312;26/01/2014;162.037;2.109;334.177
25/01/2014;09:00;3;Sem palha;30;85,8;4,761904762;19;22;292;976;0,963312;26/01/2014;186.202;2.085;512.823
25/01/2014;09:00;4;Sem palha;0;88,3;4,761904762;19;22;292;976;0,963312;26/01/2014;209.479;2.046;635.355
25/01/2014;09:00;4;Sem palha;15;88,3;4,761904762;19;22;292;976;0,963312;26/01/2014;178.591;1.975;293.305
25/01/2014;09:00;4;Sem palha;30;88,3;4,761904762;19;22;292;976;0,963312;26/01/2014;182.178;2.117;485.328
25/01/2014;09:00;5;Sem palha;0;84,0;4,761904762;19;22;292;976;0,963312;26/01/2014;182.818;1.997;720.143
25/01/2014;09:00;5;Sem palha;15;84,0;4,761904762;19;22;292;976;0,963312;26/01/2014;146.339;2.065;255.039
25/01/2014;09:00;5;Sem palha;30;84,0;4,761904762;19;22;292;976;0,963312;26/01/2014;170.197;2.049;480.390
25/01/2014;09:00;6;1/3 palha;0;89,9;4,761904762;19;22;292;976;0,963312;26/01/2014;200.619;1.911;590.060
25/01/2014;09:00;6;1/3 palha;15;89,9;4,761904762;19;22;292;976;0,963312;26/01/2014;147.359;1.988;327.218
25/01/2014;09:00;6;1/3 palha;30;89,9;4,761904762;19;22;292;976;0,963312;26/01/2014;169.554;2.090;582.496
25/01/2014;09:00;7;1/3 palha;0;85,9;4,761904762;19;22;292;976;0,963312;26/01/2014;168.027;2.000;790.563
25/01/2014;09:00;7;1/3 palha;15;85,9;4,761904762;19;22;292;976;0,963312;26/01/2014;167.263;2.075;240.806
25/01/2014;09:00;7;1/3 palha;30;85,9;4,761904762;19;22;292;976;0,963312;26/01/2014;171.155;2.202;404.648
25/01/2014;09:00;8;1/3 palha;0;88,6;4,761904762;19;22;292;976;0,963312;26/01/2014;223.872;1.983;584.788
25/01/2014;09:00;8;1/3 palha;15;88,6;4,761904762;19;22;292;976;0,963312;26/01/2014;155.239;1.992;311.849
25/01/2014;09:00;8;1/3 palha;30;88,6;4,761904762;19;22;292;976;0,963312;26/01/2014;166.725;2.072;506.756
25/01/2014;09:00;9;1/3 palha;0;84,1;4,761904762;19;22;292;976;0,963312;26/01/2014;149.938;2.088;652.021
25/01/2014;09:00;9;1/3 palha;15;84,1;4,761904762;19;22;292;976;0,963312;26/01/2014;149.218;1.901;409.626
25/01/2014;09:00;9;1/3 palha;30;84,1;4,761904762;19;22;292;976;0,963312;26/01/2014;186.166;2.037;493.798
25/01/2014;09:00;10;1/3 palha;0;84,1;4,761904762;19;22;292;976;0,963312;26/01/2014;209.110;2.121;654.911
25/01/2014;09:00;10;1/3 palha;15;84,1;4,761904762;19;22;292;976;0,963312;26/01/2014;167.193;1.948;287.074
25/01/2014;09:00;10;1/3 palha;30;84,1;4,761904762;19;22;292;976;0,963312;26/01/2014;161.124;1.946;404.219
25/01/2014;09:00;11;2/3 palha;0;83,4;4,761904762;19;22;292;976;0,963312;26/01/2014;182.750;2.021;406.351
25/01/2014;09:00;11;2/3 palha;15;83,4;4,761904762;19;22;292;976;0,963312;26/01/2014;187.380;2.024;262.056
25/01/2014;09:00;11;2/3 palha;30;83,4;4,761904762;19;22;292;976;0,963312;26/01/2014;188.944;2.175;540.685
25/01/2014;09:00;12;2/3 palha;0;79,8;4,761904762;19;22;292;976;0,963312;26/01/2014;268.589;2.016;726.544
25/01/2014;09:00;12;2/3 palha;15;79,8;4,761904762;19;22;292;976;0,963312;26/01/2014;137.713;2.045;273.981
25/01/2014;09:00;12;2/3 palha;30;79,8;4,761904762;19;22;292;976;0,963312;26/01/2014;160.868;2.030;590.896
25/01/2014;09:00;13;2/3 palha;0;84,1;4,761904762;19;22;292;976;0,963312;26/01/2014;156.258;1.916;690.570
25/01/2014;09:00;13;2/3 palha;15;84,1;4,761904762;19;22;292;976;0,963312;26/01/2014;187.323;2.043;279.053
25/01/2014;09:00;13;2/3 palha;30;84,1;4,761904762;19;22;292;976;0,963312;26/01/2014;207.881;1.989;471.863
25/01/2014;09:00;14;2/3 palha;0;91,8;4,761904762;19;22;292;976;0,963312;26/01/2014;229.618;1.944;699.384
25/01/2014;09:00;14;2/3 palha;15;91,8;4,761904762;19;22;292;976;0,963312;26/01/2014;162.040;2.028;242.426
25/01/2014;09:00;14;2/3 palha;30;91,8;4,761904762;19;22;292;976;0,963312;26/01/2014;142.250;1.994;450.276
25/01/2014;09:00;15;2/3 palha;0;84,1;4,761904762;19;22;292;976;0,963312;26/01/2014;201.223;1.977;760.871
25/01/2014;09:00;15;2/3 palha;15;84,1;4,761904762;19;22;292;976;0,963312;26/01/2014;157.463;2.061;345.421
25/01/2014;09:00;15;2/3 palha;30;84,1;4,761904762;19;22;292;976;0,963312;26/01/2014;178.807;2.027;445.373
25/01/2014;09:00;16;Palha total;0;79,9;4,761904762;19;22;292;976;0,963312;26/01/2014;179.710;1.979;507.551
25/01/2014;09:00;16;Palha total;15;79,9;4,761904762;19;22;292;976;0,963312;26/01/2014;164.719;2.050;345.879
25/01/2014;09:00;16;Palha total;30;79,9;4,761904762;19;22;292;976;0,963312;26/01/2014;168.445;1.999;429.418
25/01/2014;09:00;17;Palha total;0;79,0;4,761904762;19;22;292;976;0,963312;26/01/2014;186.888;1.918;569.947
25/01/2014;09:00;17;Palha total;15;79,0;4,761904762;19;22;292;976;0,963312;26/01/2014;139.375;2.002;268.867
25/01/2014;09:00;17;Palha total;30;79,0;4,761904762;19;22;292;976;0,963312;26/01/2014;170.931;2.001;491.404
25/01/2014;09:00;18;Palha total;0;84,2;4,761904762;19;22;292;976;0,963312;26/01/2014;151.387;1.953;765.310
25/01/2014;09:00;18;Palha total;15;84,2;4,761904762;19;22;292;976;0,963312;26/01/2014;156.441;2.092;291.764
25/01/2014;09:00;18;Palha total;30;84,2;4,761904762;19;22;292;976;0,963312;26/01/2014;190.259;1.992;615.977
25/01/2014;09:00;19;Palha total;0;84,8;4,761904762;19;22;292;976;0,963312;26/01/2014;214.972;1.989;977.027
25/01/2014;09:00;19;Palha total;15;84,8;4,761904762;19;22;292;976;0,963312;26/01/2014;157.742;2.167;290.596
25/01/2014;09:00;19;Palha total;30;84,8;4,761904762;19;22;292;976;0,963312;26/01/2014;172.731;1.993;449.432
25/01/2014;09:00;20;Palha total;0;83,4;4,761904762;19;22;292;976;0,963312;26/01/2014;190.877;1.876;631.191
25/01/2014;09:00;20;Palha total;15;83,4;4,761904762;19;22;292;976;0,963312;26/01/2014;141.761;1.951;260.641
25/01/2014;09:00;20;Palha total;30;83,4;4,761904762;19;22;292;976;0,963312;26/01/2014;152.797;1.961;381.471
30/01/2014;09:00;1;Sem palha;15;83,6;4,761904762;18;21;291;976;0,963312;01/02/2014;139.140;1.969;397.150
30/01/2014;09:00;1;Sem palha;30;83,6;4,761904762;18;21;291;976;0,963312;01/02/2014;231.304;2.053;1.341.827
30/01/2014;09:00;2;Sem palha;0;86,2;4,761904762;18;21;291;976;0,963312;01/02/2014;346.447;2.055;2.171.119
30/01/2014;09:00;2;Sem palha;15;86,2;4,761904762;18;21;291;976;0,963312;01/02/2014;126.851;2.053;404.754
30/01/2014;09:00;2;Sem palha;30;86,2;4,761904762;18;21;291;976;0,963312;01/02/2014;262.855;1.990;1.304.262
30/01/2014;09:00;3;Sem palha;0;85,8;4,761904762;18;21;291;976;0,963312;01/02/2014;369.548;2.001;1.938.253
30/01/2014;09:00;3;Sem palha;15;85,8;4,761904762;18;21;291;976;0,963312;01/02/2014;129.239;2.104;437.470
30/01/2014;09:00;3;Sem palha;30;85,8;4,761904762;18;21;291;976;0,963312;01/02/2014;151.914;2.033;1.228.106
30/01/2014;09:00;4;Sem palha;0;88,3;4,761904762;18;21;291;976;0,963312;01/02/2014;176.649;2.074;2.055.902
30/01/2014;09:00;4;Sem palha;15;88,3;4,761904762;18;21;291;976;0,963312;01/02/2014;136.304;2.049;503.934
30/01/2014;09:00;4;Sem palha;30;88,3;4,761904762;18;21;291;976;0,963312;01/02/2014;458.129;2.005;1.403.959
30/01/2014;09:00;5;Sem palha;0;84,0;4,761904762;18;21;291;976;0,963312;01/02/2014;750.115;2.107;2.340.325
30/01/2014;09:00;5;Sem palha;15;84,0;4,761904762;18;21;291;976;0,963312;01/02/2014;126.175;2.072;420.781
30/01/2014;09:00;5;Sem palha;30;84,0;4,761904762;18;21;291;976;0,963312;01/02/2014;172.582;2.068;1.433.637
30/01/2014;09:00;6;1/3 palha;0;89,9;4,761904762;18;21;291;976;0,963312;01/02/2014;229.333;1.966;2.479.692
30/01/2014;09:00;6;1/3 palha;15;89,9;4,761904762;18;21;291;976;0,963312;01/02/2014;129.192;2.090;497.992
30/01/2014;09:00;6;1/3 palha;30;89,9;4,761904762;18;21;291;976;0,963312;01/02/2014;165.259;2.017;1.708.848
30/01/2014;09:00;7;1/3 palha;0;85,9;4,761904762;18;21;291;976;0,963312;01/02/2014;194.030;2.007;2.779.965
30/01/2014;09:00;7;1/3 palha;15;85,9;4,761904762;18;21;291;976;0,963312;01/02/2014;100.693;2.302;527.297
30/01/2014;09:00;7;1/3 palha;30;85,9;4,761904762;18;21;291;976;0,963312;01/02/2014;487.081;1.925;1.760.839
30/01/2014;09:00;8;1/3 palha;0;88,6;4,761904762;18;21;291;976;0,963312;01/02/2014;865.209;2.004;2.963.436
30/01/2014;09:00;8;1/3 palha;15;88,6;4,761904762;18;21;291;976;0,963312;01/02/2014;100.793;2.103;555.924
30/01/2014;09:00;8;1/3 palha;30;88,6;4,761904762;18;21;291;976;0,963312;01/02/2014;128.950;2.007;1.735.265
30/01/2014;09:00;9;1/3 palha;0;84,1;4,761904762;18;21;291;976;0,963312;01/02/2014;169.673;1.968;3.052.018
30/01/2014;09:00;9;1/3 palha;15;84,1;4,761904762;18;21;291;976;0,963312;01/02/2014;106.918;2.016;547.039
30/01/2014;09:00;9;1/3 palha;30;84,1;4,761904762;18;21;291;976;0,963312;01/02/2014;278.860;2.015;1.761.145
30/01/2014;09:00;10;1/3 palha;0;84,1;4,761904762;18;21;291;976;0,963312;01/02/2014;445.978;2.017;2.879.420
30/01/2014;09:00;10;1/3 palha;15;84,1;4,761904762;18;21;291;976;0,963312;01/02/2014;99.233;1.962;429.230
30/01/2014;09:00;10;1/3 palha;30;84,1;4,761904762;18;21;291;976;0,963312;01/02/2014;270.705;2.094;1.790.835
30/01/2014;09:00;11;2/3 palha;0;83,4;4,761904762;18;21;291;976;0,963312;01/02/2014;495.032;2.016;3.054.818
30/01/2014;09:00;11;2/3 palha;15;83,4;4,761904762;18;21;291;976;0,963312;01/02/2014;108.257;2.113;441.615
30/01/2014;09:00;11;2/3 palha;30;83,4;4,761904762;18;21;291;976;0,963312;01/02/2014;506.413;2.048;1.483.168
30/01/2014;09:00;12;2/3 palha;0;79,8;4,761904762;18;21;291;976;0,963312;01/02/2014;985.889;2.048;2.502.621
30/01/2014;09:00;12;2/3 palha;15;79,8;4,761904762;18;21;291;976;0,963312;01/02/2014;92.921;2.067;447.181
30/01/2014;09:00;12;2/3 palha;30;79,8;4,761904762;18;21;291;976;0,963312;01/02/2014;222.546;2.200;1.807.250
30/01/2014;09:00;13;2/3 palha;0;84,1;4,761904762;18;21;291;976;0,963312;01/02/2014;371.585;2.084;3.234.355
30/01/2014;09:00;13;2/3 palha;15;84,1;4,761904762;18;21;291;976;0,963312;01/02/2014;94.458;2.048;393.952
30/01/2014;09:00;13;2/3 palha;30;84,1;4,761904762;18;21;291;976;0,963312;01/02/2014;268.058;1.988;1.422.005
30/01/2014;09:00;14;2/3 palha;0;91,8;4,761904762;18;21;291;976;0,963312;01/02/2014;514.857;1.991;2.599.291
30/01/2014;09:00;14;2/3 palha;15;91,8;4,761904762;18;21;291;976;0,963312;01/02/2014;116.490;2.083;476.976
30/01/2014;09:00;14;2/3 palha;30;91,8;4,761904762;18;21;291;976;0,963312;01/02/2014;255.982;2.071;1.570.943
30/01/2014;09:00;15;2/3 palha;0;84,1;4,761904762;18;21;291;976;0,963312;01/02/2014;435.642;2.114;2.645.266
30/01/2014;09:00;15;2/3 palha;15;84,1;4,761904762;18;21;291;976;0,963312;01/02/2014;115.323;1.982;476.289
30/01/2014;09:00;15;2/3 palha;30;84,1;4,761904762;18;21;291;976;0,963312;01/02/2014;235.069;2.044;1.483.471
30/01/2014;09:00;16;Palha total;0;79,9;4,761904762;18;21;291;976;0,963312;01/02/2014;334.440;1.950;2.334.507
30/01/2014;09:00;16;Palha total;15;79,9;4,761904762;18;21;291;976;0,963312;01/02/2014;116.050;2.098;469.480
30/01/2014;09:00;16;Palha total;30;79,9;4,761904762;18;21;291;976;0,963312;01/02/2014;204.144;2.096;1.644.603
30/01/2014;09:00;17;Palha total;0;79,0;4,761904762;18;21;291;976;0,963312;01/02/2014;295.844;2.023;2.776.176
30/01/2014;09:00;17;Palha total;15;79,0;4,761904762;18;21;291;976;0,963312;01/02/2014;107.467;1.988;498.324
30/01/2014;09:00;17;Palha total;30;79,0;4,761904762;18;21;291;976;0,963312;01/02/2014;174.944;2.030;1.615.867
30/01/2014;09:00;18;Palha total;0;84,2;4,761904762;18;21;291;976;0,963312;01/02/2014;231.190;2.170;2.703.796
30/01/2014;09:00;18;Palha total;15;84,2;4,761904762;18;21;291;976;0,963312;01/02/2014;119.236;2.166;389.119
30/01/2014;09:00;18;Palha total;30;84,2;4,761904762;18;21;291;976;0,963312;01/02/2014;183.064;2.046;1.466.432
30/01/2014;09:00;19;Palha total;0;84,8;4,761904762;18;21;291;976;0,963312;01/02/2014;269.115;1.937;2.663.428
30/01/2014;09:00;19;Palha total;15;84,8;4,761904762;18;21;291;976;0,963312;01/02/2014;;;
30/01/2014;09:00;19;Palha total;30;84,8;4,761904762;18;21;291;976;0,963312;01/02/2014;225.798;1.908;1.683.279
30/01/2014;09:00;20;Palha total;0;83,4;4,761904762;18;21;291;976;0,963312;01/02/2014;354.917;1.983;2.676.366
30/01/2014;09:00;20;Palha total;15;83,4;4,761904762;18;21;291;976;0,963312;01/02/2014;127.338;2.083;482.920
30/01/2014;09:00;20;Palha total;30;83,4;4,761904762;18;21;291;976;0,963312;01/02/2014;267.061;2.141;1.354.533
15/02/2014;09:00;1;Sem palha;15;83,6;4,761904762;18;21;291;976;0,963312;16/02/2014;;;
15/02/2014;09:00;1;Sem palha;30;83,6;4,761904762;18;21;291;976;0,963312;16/02/2014;;;
15/02/2014;09:00;2;Sem palha;0;86,2;4,761904762;18;21;291;976;0,963312;16/02/2014;155.153;2.028;896.381
15/02/2014;09:00;2;Sem palha;15;86,2;4,761904762;18;21;291;976;0,963312;16/02/2014;120.246;2.105;447.601
15/02/2014;09:00;2;Sem palha;30;86,2;4,761904762;18;21;291;976;0,963312;16/02/2014;142.627;2.159;866.569
15/02/2014;09:00;3;Sem palha;0;85,8;4,761904762;18;21;291;976;0,963312;16/02/2014;;;
15/02/2014;09:00;3;Sem palha;15;85,8;4,761904762;18;21;291;976;0,963312;16/02/2014;118.035;2.070;384.069
15/02/2014;09:00;3;Sem palha;30;85,8;4,761904762;18;21;291;976;0,963312;16/02/2014;141.704;1.969;744.709
15/02/2014;09:00;4;Sem palha;0;88,3;4,761904762;18;21;291;976;0,963312;16/02/2014;162.356;2.147;1.297.405
15/02/2014;09:00;4;Sem palha;15;88,3;4,761904762;18;21;291;976;0,963312;16/02/2014;129.599;2.087;524.923
15/02/2014;09:00;4;Sem palha;30;88,3;4,761904762;18;21;291;976;0,963312;16/02/2014;235.202;2.028;983.825
15/02/2014;09:00;5;Sem palha;0;84,0;4,761904762;18;21;291;976;0,963312;16/02/2014;328.830;2.003;1.334.763
15/02/2014;09:00;5;Sem palha;15;84,0;4,761904762;18;21;291;976;0,963312;16/02/2014;127.844;2.101;485.640
15/02/2014;09:00;5;Sem palha;30;84,0;4,761904762;18;21;291;976;0,963312;16/02/2014;149.387;2.296;1.038.422
15/02/2014;09:00;6;1/3 palha;0;89,9;4,761904762;18;21;291;976;0,963312;16/02/2014;182.549;2.138;1.546.194
15/02/2014;09:00;6;1/3 palha;15;89,9;4,761904762;18;21;291;976;0,963312;16/02/2014;116.820;2.097;486.590
15/02/2014;09:00;6;1/3 palha;30;89,9;4,761904762;18;21;291;976;0,963312;16/02/2014;142.745;2.205;837.202
15/02/2014;09:00;7;1/3 palha;0;85,9;4,761904762;18;21;291;976;0,963312;16/02/2014;145.733;2.081;1.116.638
15/02/2014;09:00;7;1/3 palha;15;85,9;4,761904762;18;21;291;976;0,963312;16/02/2014;112.042;1.995;515.274
15/02/2014;09:00;7;1/3 palha;30;85,9;4,761904762;18;21;291;976;0,963312;16/02/2014;222.023;2.117;977.628
15/02/2014;09:00;8;1/3 palha;0;88,6;4,761904762;18;21;291;976;0,963312;16/02/2014;326.511;2.019;1.396.586
15/02/2014;09:00;8;1/3 palha;15;88,6;4,761904762;18;21;291;976;0,963312;16/02/2014;108.366;2.105;461.534
15/02/2014;09:00;8;1/3 palha;30;88,6;4,761904762;18;21;291;976;0,963312;16/02/2014;128.304;2.072;805.693
15/02/2014;09:00;9;1/3 palha;0;84,1;4,761904762;18;21;291;976;0,963312;16/02/2014;128.535;2.115;1.141.760
15/02/2014;09:00;9;1/3 palha;15;84,1;4,761904762;18;21;291;976;0,963312;16/02/2014;120.423;2.236;530.016
15/02/2014;09:00;9;1/3 palha;30;84,1;4,761904762;18;21;291;976;0,963312;16/02/2014;125.326;2.032;1.099.974
15/02/2014;09:00;10;1/3 palha;0;84,1;4,761904762;18;21;291;976;0,963312;16/02/2014;146.545;2.026;1.549.944
15/02/2014;09:00;10;1/3 palha;15;84,1;4,761904762;18;21;291;976;0,963312;16/02/2014;111.258;3.812;471.964
15/02/2014;09:00;10;1/3 palha;30;84,1;4,761904762;18;21;291;976;0,963312;16/02/2014;180.667;3.985;940.071
15/02/2014;09:00;11;2/3 palha;0;83,4;4,761904762;18;21;291;976;0,963312;16/02/2014;238.628;3.390;1.352.883
15/02/2014;09:00;11;2/3 palha;15;83,4;4,761904762;18;21;291;976;0,963312;16/02/2014;104.770;1.902;515.794
15/02/2014;09:00;11;2/3 palha;30;83,4;4,761904762;18;21;291;976;0,963312;16/02/2014;136.566;2.028;992.772
15/02/2014;09:00;12;2/3 palha;0;79,8;4,761904762;18;21;291;976;0,963312;16/02/2014;168.692;2.110;1.433.890
15/02/2014;09:00;12;2/3 palha;15;79,8;4,761904762;18;21;291;976;0,963312;16/02/2014;110.891;2.076;425.887
15/02/2014;09:00;12;2/3 palha;30;79,8;4,761904762;18;21;291;976;0,963312;16/02/2014;123.195;2.232;809.799
15/02/2014;09:00;13;2/3 palha;0;84,1;4,761904762;18;21;291;976;0,963312;16/02/2014;142.662;2.170;1.291.088
15/02/2014;09:00;13;2/3 palha;15;84,1;4,761904762;18;21;291;976;0,963312;16/02/2014;115.607;2.175;463.281
15/02/2014;09:00;13;2/3 palha;30;84,1;4,761904762;18;21;291;976;0,963312;16/02/2014;167.958;2.247;834.548
15/02/2014;09:00;14;2/3 palha;0;91,8;4,761904762;18;21;291;976;0,963312;16/02/2014;227.483;2.101;1.348.356
15/02/2014;09:00;14;2/3 palha;15;91,8;4,761904762;18;21;291;976;0,963312;16/02/2014;115.772;2.036;446.105
15/02/2014;09:00;14;2/3 palha;30;91,8;4,761904762;18;21;291;976;0,963312;16/02/2014;164.204;2.068;981.324
15/02/2014;09:00;15;2/3 palha;0;84,1;4,761904762;18;21;291;976;0,963312;16/02/2014;211.950;2.036;1.487.171
15/02/2014;09:00;15;2/3 palha;15;84,1;4,761904762;18;21;291;976;0,963312;16/02/2014;106.642;2.039;412.243
15/02/2014;09:00;15;2/3 palha;30;84,1;4,761904762;18;21;291;976;0,963312;16/02/2014;140.262;2.164;733.302
15/02/2014;09:00;16;Palha total;0;79,9;4,761904762;18;21;291;976;0,963312;16/02/2014;;;
15/02/2014;09:00;16;Palha total;15;79,9;4,761904762;18;21;291;976;0,963312;16/02/2014;;;
15/02/2014;09:00;16;Palha total;30;79,9;4,761904762;18;21;291;976;0,963312;16/02/2014;190.858;2.049;698.962
15/02/2014;09:00;17;Palha total;0;79,0;4,761904762;18;21;291;976;0,963312;16/02/2014;253.764;2.109;933.012
15/02/2014;09:00;17;Palha total;15;79,0;4,761904762;18;21;291;976;0,963312;16/02/2014;108.330;2.008;516.530
15/02/2014;09:00;17;Palha total;30;79,0;4,761904762;18;21;291;976;0,963312;16/02/2014;152.671;2.197;934.908
15/02/2014;09:00;18;Palha total;0;84,2;4,761904762;18;21;291;976;0,963312;16/02/2014;176.833;2.013;1.240.406
15/02/2014;09:00;18;Palha total;15;84,2;4,761904762;18;21;291;976;0,963312;16/02/2014;101.091;2.109;383.335
15/02/2014;09:00;18;Palha total;30;84,2;4,761904762;18;21;291;976;0,963312;16/02/2014;174.992;2.105;827.550
15/02/2014;09:00;19;Palha total;0;84,8;4,761904762;18;21;291;976;0,963312;16/02/2014;291.833;1.933;1.478.396
15/02/2014;09:00;19;Palha total;15;84,8;4,761904762;18;21;291;976;0,963312;16/02/2014;113.184;2.064;427.791
15/02/2014;09:00;19;Palha total;30;84,8;4,761904762;18;21;291;976;0,963312;16/02/2014;119.840;2.096;697.338
15/02/2014;09:00;20;Palha total;0;83,4;4,761904762;18;21;291;976;0,963312;16/02/2014;156.670;2.100;1.243.269
15/02/2014;09:00;20;Palha total;15;83,4;4,761904762;18;21;291;976;0,963312;16/02/2014;120.243;1.986;432.076
15/02/2014;09:00;20;Palha total;30;83,4;4,761904762;18;21;291;976;0,963312;16/02/2014;142.483;2.116;808.147
05/03/2014;09:00;1;Sem palha;15;83,6;4,761904762;15;19;288;965;0,952455;06/03/2014;108.010;2.121;406.547
05/03/2014;09:00;1;Sem palha;30;83,6;4,761904762;15;19;288;965;0,952455;06/03/2014;129.850;1.943;853.340
05/03/2014;09:00;2;Sem palha;0;86,2;4,761904762;15;19;288;965;0,952455;06/03/2014;147.763;1.998;1.258.845
05/03/2014;09:00;2;Sem palha;15;86,2;4,761904762;15;19;288;965;0,952455;06/03/2014;110.920;2.076;426.407
05/03/2014;09:00;2;Sem palha;30;86,2;4,761904762;15;19;288;965;0,952455;06/03/2014;167.625;2.008;992.500
05/03/2014;09:00;3;Sem palha;0;85,8;4,761904762;15;19;288;965;0,952455;06/03/2014;223.974;2.107;1.491.633
05/03/2014;09:00;3;Sem palha;15;85,8;4,761904762;15;19;288;965;0,952455;06/03/2014;107.880;1.885;409.360
05/03/2014;09:00;3;Sem palha;30;85,8;4,761904762;15;19;288;965;0,952455;06/03/2014;136.077;1.967;933.380
05/03/2014;09:00;4;Sem palha;0;88,3;4,761904762;15;19;288;965;0,952455;06/03/2014;168.180;1.976;1.487.269
05/03/2014;09:00;4;Sem palha;15;88,3;4,761904762;15;19;288;965;0,952455;06/03/2014;104.458;1.978;442.146
05/03/2014;09:00;4;Sem palha;30;88,3;4,761904762;15;19;288;965;0,952455;06/03/2014;191.155;1.898;775.409
05/03/2014;09:00;5;Sem palha;0;84,0;4,761904762;15;19;288;965;0,952455;06/03/2014;257.581;1.886;1.026.209
05/03/2014;09:00;5;Sem palha;15;84,0;4,761904762;15;19;288;965;0,952455;06/03/2014;106.562;1.964;408.769
05/03/2014;09:00;5;Sem palha;30;84,0;4,761904762;15;19;288;965;0,952455;06/03/2014;154.964;1.977;992.913
05/03/2014;09:00;6;1/3 palha;0;89,9;4,761904762;15;19;288;965;0,952455;06/03/2014;203.634;1.905;1.557.210
05/03/2014;09:00;6;1/3 palha;15;89,9;4,761904762;15;19;288;965;0,952455;06/03/2014;98.946;1.926;433.180
05/03/2014;09:00;6;1/3 palha;30;89,9;4,761904762;15;19;288;965;0,952455;06/03/2014;147.287;2.003;1.109.317
05/03/2014;09:00;7;1/3 palha;0;85,9;4,761904762;15;19;288;965;0,952455;06/03/2014;182.994;1.859;2.101.340
05/03/2014;09:00;7;1/3 palha;15;85,9;4,761904762;15;19;288;965;0,952455;06/03/2014;111.405;2.151;463.520
05/03/2014;09:00;7;1/3 palha;30;85,9;4,761904762;15;19;288;965;0,952455;06/03/2014;200.352;1.980;990.679
05/03/2014;09:00;8;1/3 palha;0;88,6;4,761904762;15;19;288;965;0,952455;06/03/2014;306.860;2.192;1.592.479
05/03/2014;09:00;8;1/3 palha;15;88,6;4,761904762;15;19;288;965;0,952455;06/03/2014;106.258;2.157;465.720
05/03/2014;09:00;8;1/3 palha;30;88,6;4,761904762;15;19;288;965;0,952455;06/03/2014;122.469;2.085;997.316
05/03/2014;09:00;9;1/3 palha;0;84,1;4,761904762;15;19;288;965;0,952455;06/03/2014;145.278;2.130;1.568.319
05/03/2014;09:00;9;1/3 palha;15;84,1;4,761904762;15;19;288;965;0,952455;06/03/2014;106.132;2.153;468.783
05/03/2014;09:00;9;1/3 palha;30;84,1;4,761904762;15;19;288;965;0,952455;06/03/2014;138.831;2.036;993.390
05/03/2014;09:00;10;1/3 palha;0;84,1;4,761904762;15;19;288;965;0,952455;06/03/2014;162.763;1.985;1.553.233
05/03/2014;09:00;10;1/3 palha;15;84,1;4,761904762;15;19;288;965;0,952455;06/03/2014;94.189;2.011;410.813
05/03/2014;09:00;10;1/3 palha;30;84,1;4,761904762;15;19;288;965;0,952455;06/03/2014;121.269;2.082;800.279
05/03/2014;09:00;11;2/3 palha;0;83,4;4,761904762;15;19;288;965;0,952455;06/03/2014;134.351;1.966;1.019.809
05/03/2014;09:00;11;2/3 palha;15;83,4;4,761904762;15;19;288;965;0,952455;06/03/2014;110.031;1.989;391.944
05/03/2014;09:00;11;2/3 palha;30;83,4;4,761904762;15;19;288;965;0,952455;06/03/2014;185.604;1.920;910.201
05/03/2014;09:00;12;2/3 palha;0;79,8;4,761904762;15;19;288;965;0,952455;06/03/2014;281.859;2.005;1.412.311
05/03/2014;09:00;12;2/3 palha;15;79,8;4,761904762;15;19;288;965;0,952455;06/03/2014;112.373;2.018;389.397
